state_abbreviation,county_name,study_year,center_type,development_stage,median_weekly_childcare_cost
VA,Rockbridge County,2015,Family,Infant,140
VA,Rockbridge County,2015,Family,Toddler,110
VA,Rockbridge County,2015,Family,Preschool,110
VA,Rockbridge County,2015,Center,Infant,165
VA,Rockbridge County,2015,Center,Toddler,140
VA,Rockbridge County,2015,Center,Preschool,140
VA,Rockbridge County,2016,Family,Infant,135
VA,Rockbridge County,2016,Family,Toddler,115
VA,Rockbridge County,2016,Family,Preschool,115
VA,Rockbridge County,2016,Center,Infant,165
VA,Rockbridge County,2016,Center,Toddler,140
VA,Rockbridge County,2016,Center,Preschool,140
VA,Rockbridge County,2017,Family,Infant,130
VA,Rockbridge County,2017,Family,Toddler,120
VA,Rockbridge County,2017,Family,Preschool,120
VA,Rockbridge County,2017,Center,Infant,165
VA,Rockbridge County,2017,Center,Toddler,140
VA,Rockbridge County,2017,Center,Preschool,140
VA,Rockbridge County,2018,Family,Infant,125
VA,Rockbridge County,2018,Family,Toddler,125
VA,Rockbridge County,2018,Family,Preschool,125
VA,Rockbridge County,2018,Center,Infant,165
VA,Rockbridge County,2018,Center,Toddler,140
VA,Rockbridge County,2018,Center,Preschool,140
VA,Rockingham County,2009,Family,Infant,129.5
VA,Rockingham County,2009,Family,Toddler,114.5
VA,Rockingham County,2009,Family,Preschool,114.5
VA,Rockingham County,2009,Center,Infant,158
VA,Rockingham County,2009,Center,Toddler,131
VA,Rockingham County,2009,Center,Preschool,131
VA,Rockingham County,2010,Family,Infant,128
VA,Rockingham County,2010,Family,Toddler,123
VA,Rockingham County,2010,Family,Preschool,123
VA,Rockingham County,2010,Center,Infant,157
VA,Rockingham County,2010,Center,Toddler,130
VA,Rockingham County,2010,Center,Preschool,130
VA,Rockingham County,2011,Family,Infant,126.5
VA,Rockingham County,2011,Family,Toddler,131.5
VA,Rockingham County,2011,Family,Preschool,131.5
VA,Rockingham County,2011,Center,Infant,156
VA,Rockingham County,2011,Center,Toddler,129
VA,Rockingham County,2011,Center,Preschool,129
VA,Rockingham County,2012,Family,Infant,125
VA,Rockingham County,2012,Family,Toddler,140
VA,Rockingham County,2012,Family,Preschool,140
VA,Rockingham County,2012,Center,Infant,155
VA,Rockingham County,2012,Center,Toddler,128
VA,Rockingham County,2012,Center,Preschool,128
VA,Rockingham County,2013,Family,Infant,128.33
VA,Rockingham County,2013,Family,Toddler,140
VA,Rockingham County,2013,Family,Preschool,140
VA,Rockingham County,2013,Center,Infant,156.67
VA,Rockingham County,2013,Center,Toddler,128.67
VA,Rockingham County,2013,Center,Preschool,128.67
VA,Rockingham County,2014,Family,Infant,131.67
VA,Rockingham County,2014,Family,Toddler,140
VA,Rockingham County,2014,Family,Preschool,140
VA,Rockingham County,2014,Center,Infant,158.33
VA,Rockingham County,2014,Center,Toddler,129.33
VA,Rockingham County,2014,Center,Preschool,129.33
VA,Rockingham County,2015,Family,Infant,135
VA,Rockingham County,2015,Family,Toddler,140
VA,Rockingham County,2015,Family,Preschool,140
VA,Rockingham County,2015,Center,Infant,160
VA,Rockingham County,2015,Center,Toddler,130
VA,Rockingham County,2015,Center,Preschool,130
VA,Rockingham County,2016,Family,Infant,146.67
VA,Rockingham County,2016,Family,Toddler,140
VA,Rockingham County,2016,Family,Preschool,140
VA,Rockingham County,2016,Center,Infant,163.33
VA,Rockingham County,2016,Center,Toddler,133.33
VA,Rockingham County,2016,Center,Preschool,133.33
VA,Rockingham County,2017,Family,Infant,158.33
VA,Rockingham County,2017,Family,Toddler,140
VA,Rockingham County,2017,Family,Preschool,140
VA,Rockingham County,2017,Center,Infant,166.67
VA,Rockingham County,2017,Center,Toddler,136.67
VA,Rockingham County,2017,Center,Preschool,136.67
VA,Rockingham County,2018,Family,Infant,170
VA,Rockingham County,2018,Family,Toddler,140
VA,Rockingham County,2018,Family,Preschool,140
VA,Rockingham County,2018,Center,Infant,170
VA,Rockingham County,2018,Center,Toddler,140
VA,Rockingham County,2018,Center,Preschool,140
VA,Russell County,2009,Family,Infant,87
VA,Russell County,2009,Family,Toddler,75
VA,Russell County,2009,Family,Preschool,75
VA,Russell County,2009,Center,Infant,104
VA,Russell County,2009,Center,Toddler,88.5
VA,Russell County,2009,Center,Preschool,88.5
VA,Russell County,2010,Family,Infant,83
VA,Russell County,2010,Family,Toddler,75
VA,Russell County,2010,Family,Preschool,75
VA,Russell County,2010,Center,Infant,103
VA,Russell County,2010,Center,Toddler,90
VA,Russell County,2010,Center,Preschool,90
VA,Russell County,2011,Family,Infant,79
VA,Russell County,2011,Family,Toddler,75
VA,Russell County,2011,Family,Preschool,75
VA,Russell County,2011,Center,Infant,102
VA,Russell County,2011,Center,Toddler,91.5
VA,Russell County,2011,Center,Preschool,91.5
VA,Russell County,2012,Family,Infant,75
VA,Russell County,2012,Family,Toddler,75
VA,Russell County,2012,Family,Preschool,75
VA,Russell County,2012,Center,Infant,101
VA,Russell County,2012,Center,Toddler,93
VA,Russell County,2012,Center,Preschool,93
VA,Russell County,2013,Family,Infant,80
VA,Russell County,2013,Family,Toddler,78.33
VA,Russell County,2013,Family,Preschool,78.33
VA,Russell County,2013,Center,Infant,104
VA,Russell County,2013,Center,Toddler,95.33
VA,Russell County,2013,Center,Preschool,95.33
VA,Russell County,2014,Family,Infant,85
VA,Russell County,2014,Family,Toddler,81.67
VA,Russell County,2014,Family,Preschool,81.67
VA,Russell County,2014,Center,Infant,107
VA,Russell County,2014,Center,Toddler,97.67
VA,Russell County,2014,Center,Preschool,97.67
VA,Russell County,2015,Family,Infant,90
VA,Russell County,2015,Family,Toddler,85
VA,Russell County,2015,Family,Preschool,85
VA,Russell County,2015,Center,Infant,110
VA,Russell County,2015,Center,Toddler,100
VA,Russell County,2015,Center,Preschool,100
VA,Russell County,2016,Family,Infant,93.33
VA,Russell County,2016,Family,Toddler,86.67
VA,Russell County,2016,Family,Preschool,86.67
VA,Russell County,2016,Center,Infant,111.67
VA,Russell County,2016,Center,Toddler,100
VA,Russell County,2016,Center,Preschool,100
VA,Russell County,2017,Family,Infant,96.67
VA,Russell County,2017,Family,Toddler,88.33
VA,Russell County,2017,Family,Preschool,88.33
VA,Russell County,2017,Center,Infant,113.33
VA,Russell County,2017,Center,Toddler,100
VA,Russell County,2017,Center,Preschool,100
VA,Russell County,2018,Family,Infant,100
VA,Russell County,2018,Family,Toddler,90
VA,Russell County,2018,Family,Preschool,90
VA,Russell County,2018,Center,Infant,115
VA,Russell County,2018,Center,Toddler,100
VA,Russell County,2018,Center,Preschool,100
VA,Scott County,2009,Family,Infant,75
VA,Scott County,2009,Family,Toddler,75
VA,Scott County,2009,Family,Preschool,75
VA,Scott County,2009,Center,Infant,104
VA,Scott County,2009,Center,Toddler,88.5
VA,Scott County,2009,Center,Preschool,88.5
VA,Scott County,2010,Family,Infant,75
VA,Scott County,2010,Family,Toddler,75
VA,Scott County,2010,Family,Preschool,75
VA,Scott County,2010,Center,Infant,103
VA,Scott County,2010,Center,Toddler,90
VA,Scott County,2010,Center,Preschool,90
VA,Scott County,2011,Family,Infant,75
VA,Scott County,2011,Family,Toddler,75
VA,Scott County,2011,Family,Preschool,75
VA,Scott County,2011,Center,Infant,102
VA,Scott County,2011,Center,Toddler,91.5
VA,Scott County,2011,Center,Preschool,91.5
VA,Scott County,2012,Family,Infant,75
VA,Scott County,2012,Family,Toddler,75
VA,Scott County,2012,Family,Preschool,75
VA,Scott County,2012,Center,Infant,101
VA,Scott County,2012,Center,Toddler,93
VA,Scott County,2012,Center,Preschool,93
VA,Scott County,2013,Family,Infant,80
VA,Scott County,2013,Family,Toddler,78.33
VA,Scott County,2013,Family,Preschool,78.33
VA,Scott County,2013,Center,Infant,104
VA,Scott County,2013,Center,Toddler,95.33
VA,Scott County,2013,Center,Preschool,95.33
VA,Scott County,2014,Family,Infant,85
VA,Scott County,2014,Family,Toddler,81.67
VA,Scott County,2014,Family,Preschool,81.67
VA,Scott County,2014,Center,Infant,107
VA,Scott County,2014,Center,Toddler,97.67
VA,Scott County,2014,Center,Preschool,97.67
VA,Scott County,2015,Family,Infant,90
VA,Scott County,2015,Family,Toddler,85
VA,Scott County,2015,Family,Preschool,85
VA,Scott County,2015,Center,Infant,110
VA,Scott County,2015,Center,Toddler,100
VA,Scott County,2015,Center,Preschool,100
VA,Scott County,2016,Family,Infant,93.33
VA,Scott County,2016,Family,Toddler,86.67
VA,Scott County,2016,Family,Preschool,86.67
VA,Scott County,2016,Center,Infant,111.67
VA,Scott County,2016,Center,Toddler,100
VA,Scott County,2016,Center,Preschool,100
VA,Scott County,2017,Family,Infant,96.67
VA,Scott County,2017,Family,Toddler,88.33
VA,Scott County,2017,Family,Preschool,88.33
VA,Scott County,2017,Center,Infant,113.33
VA,Scott County,2017,Center,Toddler,100
VA,Scott County,2017,Center,Preschool,100
VA,Scott County,2018,Family,Infant,100
VA,Scott County,2018,Family,Toddler,90
VA,Scott County,2018,Family,Preschool,90
VA,Scott County,2018,Center,Infant,115
VA,Scott County,2018,Center,Toddler,100
VA,Scott County,2018,Center,Preschool,100
VA,Shenandoah County,2009,Family,Infant,110
VA,Shenandoah County,2009,Family,Toddler,73.5
VA,Shenandoah County,2009,Family,Preschool,73.5
VA,Shenandoah County,2009,Center,Infant,135
VA,Shenandoah County,2009,Center,Toddler,97.5
VA,Shenandoah County,2009,Center,Preschool,97.5
VA,Shenandoah County,2010,Family,Infant,110
VA,Shenandoah County,2010,Family,Toddler,75
VA,Shenandoah County,2010,Family,Preschool,75
VA,Shenandoah County,2010,Center,Infant,135
VA,Shenandoah County,2010,Center,Toddler,105
VA,Shenandoah County,2010,Center,Preschool,105
VA,Shenandoah County,2011,Family,Infant,110
VA,Shenandoah County,2011,Family,Toddler,76.5
VA,Shenandoah County,2011,Family,Preschool,76.5
VA,Shenandoah County,2011,Center,Infant,135
VA,Shenandoah County,2011,Center,Toddler,112.5
VA,Shenandoah County,2011,Center,Preschool,112.5
VA,Shenandoah County,2012,Family,Infant,110
VA,Shenandoah County,2012,Family,Toddler,78
VA,Shenandoah County,2012,Family,Preschool,78
VA,Shenandoah County,2012,Center,Infant,135
VA,Shenandoah County,2012,Center,Toddler,120
VA,Shenandoah County,2012,Center,Preschool,120
VA,Shenandoah County,2013,Family,Infant,120
VA,Shenandoah County,2013,Family,Toddler,88.67
VA,Shenandoah County,2013,Family,Preschool,88.67
VA,Shenandoah County,2013,Center,Infant,135
VA,Shenandoah County,2013,Center,Toddler,120
VA,Shenandoah County,2013,Center,Preschool,120
VA,Shenandoah County,2014,Family,Infant,130
VA,Shenandoah County,2014,Family,Toddler,99.33
VA,Shenandoah County,2014,Family,Preschool,99.33
VA,Shenandoah County,2014,Center,Infant,135
VA,Shenandoah County,2014,Center,Toddler,120
VA,Shenandoah County,2014,Center,Preschool,120
VA,Shenandoah County,2015,Family,Infant,140
VA,Shenandoah County,2015,Family,Toddler,110
VA,Shenandoah County,2015,Family,Preschool,110
VA,Shenandoah County,2015,Center,Infant,135
VA,Shenandoah County,2015,Center,Toddler,120
VA,Shenandoah County,2015,Center,Preschool,120
VA,Shenandoah County,2016,Family,Infant,135
VA,Shenandoah County,2016,Family,Toddler,106.67
VA,Shenandoah County,2016,Family,Preschool,106.67
VA,Shenandoah County,2016,Center,Infant,136.67
VA,Shenandoah County,2016,Center,Toddler,120
VA,Shenandoah County,2016,Center,Preschool,120
VA,Shenandoah County,2017,Family,Infant,130
VA,Shenandoah County,2017,Family,Toddler,103.33
VA,Shenandoah County,2017,Family,Preschool,103.33
VA,Shenandoah County,2017,Center,Infant,138.33
VA,Shenandoah County,2017,Center,Toddler,120
VA,Shenandoah County,2017,Center,Preschool,120
VA,Shenandoah County,2018,Family,Infant,125
VA,Shenandoah County,2018,Family,Toddler,100
VA,Shenandoah County,2018,Family,Preschool,100
VA,Shenandoah County,2018,Center,Infant,140
VA,Shenandoah County,2018,Center,Toddler,120
VA,Shenandoah County,2018,Center,Preschool,120
VA,Smyth County,2009,Family,Infant,67
VA,Smyth County,2009,Family,Toddler,62.5
VA,Smyth County,2009,Family,Preschool,62.5
VA,Smyth County,2009,Center,Infant,104
VA,Smyth County,2009,Center,Toddler,88.5
VA,Smyth County,2009,Center,Preschool,88.5
VA,Smyth County,2010,Family,Infant,68
VA,Smyth County,2010,Family,Toddler,65
VA,Smyth County,2010,Family,Preschool,65
VA,Smyth County,2010,Center,Infant,103
VA,Smyth County,2010,Center,Toddler,90
VA,Smyth County,2010,Center,Preschool,90
VA,Smyth County,2011,Family,Infant,69
VA,Smyth County,2011,Family,Toddler,67.5
VA,Smyth County,2011,Family,Preschool,67.5
VA,Smyth County,2011,Center,Infant,102
VA,Smyth County,2011,Center,Toddler,91.5
VA,Smyth County,2011,Center,Preschool,91.5
VA,Smyth County,2012,Family,Infant,70
VA,Smyth County,2012,Family,Toddler,70
VA,Smyth County,2012,Family,Preschool,70
VA,Smyth County,2012,Center,Infant,101
VA,Smyth County,2012,Center,Toddler,93
VA,Smyth County,2012,Center,Preschool,93
VA,Smyth County,2013,Family,Infant,71.67
VA,Smyth County,2013,Family,Toddler,70
VA,Smyth County,2013,Family,Preschool,70
VA,Smyth County,2013,Center,Infant,104
VA,Smyth County,2013,Center,Toddler,95.33
VA,Smyth County,2013,Center,Preschool,95.33
VA,Smyth County,2014,Family,Infant,73.33
VA,Smyth County,2014,Family,Toddler,70
VA,Smyth County,2014,Family,Preschool,70
VA,Smyth County,2014,Center,Infant,107
VA,Smyth County,2014,Center,Toddler,97.67
VA,Smyth County,2014,Center,Preschool,97.67
VA,Smyth County,2015,Family,Infant,75
VA,Smyth County,2015,Family,Toddler,70
VA,Smyth County,2015,Family,Preschool,70
VA,Smyth County,2015,Center,Infant,110
VA,Smyth County,2015,Center,Toddler,100
VA,Smyth County,2015,Center,Preschool,100
VA,Smyth County,2016,Family,Infant,83.33
VA,Smyth County,2016,Family,Toddler,76.67
VA,Smyth County,2016,Family,Preschool,76.67
VA,Smyth County,2016,Center,Infant,111.67
VA,Smyth County,2016,Center,Toddler,100
VA,Smyth County,2016,Center,Preschool,100
VA,Smyth County,2017,Family,Infant,91.67
VA,Smyth County,2017,Family,Toddler,83.33
VA,Smyth County,2017,Family,Preschool,83.33
VA,Smyth County,2017,Center,Infant,113.33
VA,Smyth County,2017,Center,Toddler,100
VA,Smyth County,2017,Center,Preschool,100
VA,Smyth County,2018,Family,Infant,100
VA,Smyth County,2018,Family,Toddler,90
VA,Smyth County,2018,Family,Preschool,90
VA,Smyth County,2018,Center,Infant,115
VA,Smyth County,2018,Center,Toddler,100
VA,Smyth County,2018,Center,Preschool,100
VA,Southampton County,2009,Family,Infant,100
VA,Southampton County,2009,Family,Toddler,85
VA,Southampton County,2009,Family,Preschool,85
VA,Southampton County,2009,Center,Infant,149
VA,Southampton County,2009,Center,Toddler,105
VA,Southampton County,2009,Center,Preschool,105
VA,Southampton County,2010,Family,Infant,100
VA,Southampton County,2010,Family,Toddler,85
VA,Southampton County,2010,Family,Preschool,85
VA,Southampton County,2010,Center,Infant,148
VA,Southampton County,2010,Center,Toddler,110
VA,Southampton County,2010,Center,Preschool,110
VA,Southampton County,2011,Family,Infant,100
VA,Southampton County,2011,Family,Toddler,85
VA,Southampton County,2011,Family,Preschool,85
VA,Southampton County,2011,Center,Infant,147
VA,Southampton County,2011,Center,Toddler,115
VA,Southampton County,2011,Center,Preschool,115
VA,Southampton County,2012,Family,Infant,100
VA,Southampton County,2012,Family,Toddler,85
VA,Southampton County,2012,Family,Preschool,85
VA,Southampton County,2012,Center,Infant,146
VA,Southampton County,2012,Center,Toddler,120
VA,Southampton County,2012,Center,Preschool,120
VA,Southampton County,2013,Family,Infant,116.67
VA,Southampton County,2013,Family,Toddler,90
VA,Southampton County,2013,Family,Preschool,90
VA,Southampton County,2013,Center,Infant,149
VA,Southampton County,2013,Center,Toddler,123.33
VA,Southampton County,2013,Center,Preschool,123.33
VA,Southampton County,2014,Family,Infant,133.33
VA,Southampton County,2014,Family,Toddler,95
VA,Southampton County,2014,Family,Preschool,95
VA,Southampton County,2014,Center,Infant,152
VA,Southampton County,2014,Center,Toddler,126.67
VA,Southampton County,2014,Center,Preschool,126.67
VA,Southampton County,2015,Family,Infant,150
VA,Southampton County,2015,Family,Toddler,100
VA,Southampton County,2015,Family,Preschool,100
VA,Southampton County,2015,Center,Infant,155
VA,Southampton County,2015,Center,Toddler,130
VA,Southampton County,2015,Center,Preschool,130
VA,Southampton County,2016,Family,Infant,141.67
VA,Southampton County,2016,Family,Toddler,95
VA,Southampton County,2016,Family,Preschool,95
VA,Southampton County,2016,Center,Infant,158.33
VA,Southampton County,2016,Center,Toddler,135
VA,Southampton County,2016,Center,Preschool,135
VA,Southampton County,2017,Family,Infant,133.33
VA,Southampton County,2017,Family,Toddler,90
VA,Southampton County,2017,Family,Preschool,90
VA,Southampton County,2017,Center,Infant,161.67
VA,Southampton County,2017,Center,Toddler,140
VA,Southampton County,2017,Center,Preschool,140
VA,Southampton County,2018,Family,Infant,125
VA,Southampton County,2018,Family,Toddler,85
VA,Southampton County,2018,Family,Preschool,85
VA,Southampton County,2018,Center,Infant,165
VA,Southampton County,2018,Center,Toddler,145
VA,Southampton County,2018,Center,Preschool,145
VA,Spotsylvania County,2009,Family,Infant,152.5
VA,Spotsylvania County,2009,Family,Toddler,132.5
VA,Spotsylvania County,2009,Family,Preschool,132.5
VA,Spotsylvania County,2009,Center,Infant,177.5
VA,Spotsylvania County,2009,Center,Toddler,157.5
VA,Spotsylvania County,2009,Center,Preschool,157.5
VA,Spotsylvania County,2010,Family,Infant,150
VA,Spotsylvania County,2010,Family,Toddler,125
VA,Spotsylvania County,2010,Family,Preschool,125
VA,Spotsylvania County,2010,Center,Infant,180
VA,Spotsylvania County,2010,Center,Toddler,156
VA,Spotsylvania County,2010,Center,Preschool,156
VA,Spotsylvania County,2011,Family,Infant,147.5
